eventtype,event_name,control,prpf38,prpf8,prpf8_diff,prpf38_diff,symbol
A5SS,1:145507857:145507299|145507624:-@1:145493881:145493975:-,0.026,0.018,0.02,same,same,RBM8A
A5SS,1:145507857:145507299|145507624:-@1:145493881:145493975:-,0.026,0.018,0.02,same,same,RP11-315I20.1
A5SS,1:145507857:145507436|145507624:-@1:145502934:145503009:-,0.034,0.026,0.03,same,same,RBM8A
A5SS,1:145507857:145507436|145507624:-@1:145502934:145503009:-,0.034,0.026,0.03,same,same,RP11-315I20.1
A5SS,1:145927273:145927049|145927114:-@1:145926122:145926412:-,0.666,0.828,0.916,higher,higher,PDZK1P1
A5SS,1:146041053:146040890|146040970:-@1:146039796:146039847:-,0.77,0.78,0.766,same,same,NBPF11
A5SS,1:146041053:146040890|146040970:-@1:146039796:146039847:-,0.77,0.78,0.766,same,same,WI2-3658N16.1
A5SS,1:146418138:146418221|146418301:+@1:146419344:146419395:+,0.634,0.538,0.5,lower,same,NBPF12
A5SS,1:147084682:147084776|147084998:+@1:147086226:147086415:+,0.91,0.924,0.948,same,same,BCL9
A5SS,1:147468979:147468755|147468820:-@1:147467828:147468118:-,0.68,0.822,0.908,higher,higher,PDZK1P2
A5SS,1:147468979:147468755|147468820:-@1:147467828:147468118:-,0.68,0.822,0.908,higher,higher,RP6-74O6.2
A5SS,1:147582828:147582665|147582745:-@1:147581571:147581622:-,0.786,0.816,0.818,same,same,NBPF24
A5SS,1:150600068:150599788|150599874:-@1:150598118:150598284:-,0.204,0.524,0.792,higher,higher,ENSA
A5SS,1:150600068:150599788|150599943:-@1:150598118:150598284:-,0.062,0.16,0.248,higher,same,ENSA
A5SS,1:150600068:150599788|150599943:-@1:150598955:150599002:-,0.178,0.458,0.69,higher,higher,ENSA
A5SS,1:150600068:150599874|150599943:-@1:150598118:150598284:-,0.034,0.09,0.146,higher,same,ENSA
A5SS,1:150898900:150898939|150898993:+@1:150900180:150900450:+,0.704,0.6,0.766,same,lower,SETDB1
A5SS,1:151029262:151029127|151029132:-@1:151028153:151028469:-,0.268,0.16,0.354,same,lower,CDC42SE1
A5SS,1:151238480:151238588|151238597:+@1:151238784:151238915:+,0.114,0.128,0.118,same,same,PSMD4
A5SS,1:151266614:151266494|151266525:-@1:151264413:151265509:-,0.946,0.942,0.922,same,same,PI4KB
A5SS,1:151266614:151266494|151266525:-@1:151264413:151265509:-,0.946,0.942,0.922,same,same,ZNF687
A5SS,1:151318809:151318681|151318691:-@1:151318404:151318437:-,0.958,0.948,0.886,same,same,RFX5
A5SS,1:151319082:151318898|151318958:-@1:151318681:151318809:-,0.036,0.094,0.196,higher,same,RFX5
A5SS,1:151319082:151318898|151318961:-@1:151318681:151318809:-,0.058,0.2,0.226,higher,higher,RFX5
A5SS,1:151319082:151318898|151318965:-@1:151318681:151318809:-,0.018,0.068,0.08,same,same,RFX5
A5SS,1:151319082:151318898|151319055:-@1:151318681:151318809:-,0.336,0.322,0.372,same,same,RFX5
A5SS,1:151319082:151318958|151318961:-@1:151318681:151318809:-,0.862,0.872,0.698,lower,same,RFX5
A5SS,1:151319082:151318958|151318965:-@1:151318681:151318809:-,0.164,0.252,0.172,same,same,RFX5
A5SS,1:151319082:151318958|151319055:-@1:151318681:151318809:-,0.642,0.59,0.548,same,same,RFX5
A5SS,1:151319082:151318961|151318965:-@1:151318681:151318809:-,0.022,0.056,0.078,same,same,RFX5
A5SS,1:151319082:151318961|151319055:-@1:151318681:151318809:-,0.534,0.446,0.51,same,same,RFX5
A5SS,1:151319082:151318965|151319055:-@1:151318681:151318809:-,0.9,0.798,0.78,lower,lower,RFX5
A5SS,1:151341665:151341476|151341480:-@1:151340675:151340795:-,0.036,0.078,0.152,higher,same,SELENBP1
A5SS,1:151342030:151341480|151341918:-@1:151340675:151340795:-,0.63,0.708,0.752,higher,same,SELENBP1
A5SS,1:151372457:151372661|151372663:+@1:151372918:151373064:+,1,1,1,same,same,PSMB4
A5SS,1:151734631:151734581|151734589:-@1:151734438:151734501:-,0.335,0.463333333333333,0.73,higher,higher,MRPL9
A5SS,1:151735622:151735426|151735431:-@1:151734852:151734976:-,0.126,0.162,0.194,same,same,MRPL9
A5SS,1:151735622:151735426|151735431:-@1:151734852:151734976:-,0.126,0.162,0.194,same,same,OAZ3
A5SS,1:151735622:151735426|151735466:-@1:151734852:151734976:-,0.012,0.022,0.016,same,same,MRPL9
A5SS,1:151735622:151735426|151735466:-@1:151734852:151734976:-,0.012,0.022,0.016,same,same,OAZ3
A5SS,1:151735622:151735431|151735466:-@1:151734852:151734976:-,0.016,0.026,0.018,same,same,MRPL9
A5SS,1:151735622:151735431|151735466:-@1:151734852:151734976:-,0.016,0.026,0.018,same,same,OAZ3
A5SS,1:151752616:151752427|151752527:-@1:151751579:151751718:-,0.966,0.962,0.948,same,same,TDRKH
A5SS,1:151762964:151762856|151762875:-@1:151755375:151755525:-,0.718,0.762,0.798,same,same,TDRKH
A5SS,1:153508467:153508265|153508425:-@1:153507678:153507836:-,0,0.002,0,same,same,S100A6
A5SS,1:153588412:153588305|153588344:-@1:153587711:153587857:-,0.99,0.99,1,same,same,S100A14
A5SS,1:153940998:153941115|153941175:+@1:153941406:153941652:+,0.842,0.834,0.74,lower,same,CREB3L4
A5SS,1:153963239:153963278|153963510:+@1:153963591:153963699:+,0.01,0.01,0.01,same,same,RPS27
A5SS,1:154207067:154207214|154207235:+@1:154207672:154207767:+,0.99,0.99,0.982,same,same,UBAP2L
A5SS,1:154207067:154207214|154207268:+@1:154207672:154207767:+,0.924,0.964,0.942,same,same,UBAP2L
A5SS,1:154207067:154207235|154207268:+@1:154207672:154207767:+,0.148,0.214,0.27,higher,same,UBAP2L
A5SS,1:154245812:154246010|154246074:+@1:154246250:154246437:+,0.996,0.99,0.988,same,same,HAX1
A5SS,1:154402959:154403071|154403082:+@1:154406995:154407176:+,0.875,0.9,0.91,same,same,IL6R
A5SS,1:154562885:154562660|154562738:-@1:154562233:154562404:-,0.936,0.834,0.884,same,lower,ADAR
A5SS,1:154920842:154920609|154920702:-@1:154920458:154920481:-,0.93,0.854,0.814,lower,same,PBXIP1
A5SS,1:154962635:154962733|154963004:+@1:154965041:154965149:+,0.96,0.906,0.896,same,same,FLAD1
A5SS,1:154962635:154962733|154963004:+@1:154965189:154965262:+,0.88,0.71,0.642,lower,lower,FLAD1
A5SS,1:155034380:155034451|155034593:+@1:155034721:155034845:+,0.032,0.048,0.07,same,same,ADAM15
A5SS,1:155108775:155108852|155108872:+@1:155109304:155109427:+,0.09,0.126,0.16,same,same,SLC50A1
A5SS,1:155108775:155108852|155108872:+@1:155110455:155110574:+,0.25,0.278,0.192,same,same,SLC50A1
A5SS,1:155142333:155142263|155142267:-@1:155141884:155142036:-,0,0,0,same,same,KRTCAP2
A5SS,1:155142333:155142263|155142267:-@1:155141884:155142036:-,0,0,0,same,same,RP11-201K10.3
A5SS,1:155176197:155175984|155175991:-@1:155174851:155175107:-,0.21,0.348,0.44,higher,higher,RP11-263K19.4
A5SS,1:155176197:155175984|155175991:-@1:155174851:155175107:-,0.21,0.348,0.44,higher,higher,THBS3
A5SS,1:155180137:155180206|155180226:+@1:155180339:155180418:+,0.006,0.006,0.006,same,same,MTX1
A5SS,1:155180339:155180418|155182010:+@1:155182176:155182358:+,0.106,0.124,0.096,same,same,MTX1
A5SS,1:155180339:155180418|155182010:+@1:155182176:155182358:+,0.106,0.124,0.096,same,same,RP11-263K19.6
A5SS,1:155227177:155227076|155227089:-@1:155226465:155226582:-,0.982,0.988,0.988,same,same,SCAMP3
A5SS,1:155228683:155228582|155228617:-@1:155227289:155227448:-,0.004,0.006,0.022,same,same,SCAMP3
A5SS,1:155278705:155278756|155279996:+@1:155282046:155282186:+,0.236,0.222,0.228,same,same,FDPS
A5SS,1:155581007:155581032|155581394:+@1:155581480:155581618:+,0.336,0.336,0.5,higher,same,MSTO1
A5SS,1:155581007:155581032|155581394:+@1:155581480:155581618:+,0.336,0.336,0.5,higher,same,MSTO2P
A5SS,1:155581007:155581082|155581146:+@1:155581340:155581394:+,0.152,0.23,0.578,higher,same,MSTO1
A5SS,1:155581007:155581082|155581146:+@1:155581340:155581394:+,0.152,0.23,0.578,higher,same,MSTO2P
A5SS,1:155581480:155581618|155581643:+@1:155581774:155581891:+,0.12,0.142,0.286,higher,same,MSTO1
A5SS,1:155581480:155581618|155581643:+@1:155581774:155581891:+,0.12,0.142,0.286,higher,same,MSTO2P
A5SS,1:155583448:155583524|155583557:+@1:155583850:155584726:+,0.742,0.868,0.874,higher,higher,MSTO1
A5SS,1:155583448:155583524|155583557:+@1:155583850:155584726:+,0.742,0.868,0.874,higher,higher,MSTO2P
A5SS,1:155583448:155583524|155583557:+@1:155583850:155584726:+,0.742,0.868,0.874,higher,higher,RP11-29H23.5
A5SS,1:155642522:155642063|155642312:-@1:155640111:155640255:-,0.028,0.034,0.108,same,same,MSTO1
A5SS,1:155642522:155642063|155642312:-@1:155640111:155640255:-,0.028,0.034,0.108,same,same,MSTO2P
A5SS,1:155642522:155642063|155642312:-@1:155640111:155640255:-,0.028,0.034,0.108,same,same,YY1AP1
A5SS,1:155642522:155642063|155642351:-@1:155640111:155640255:-,0.014,0.018,0.06,same,same,MSTO1
A5SS,1:155642522:155642063|155642351:-@1:155640111:155640255:-,0.014,0.018,0.06,same,same,MSTO2P
A5SS,1:155642522:155642063|155642351:-@1:155640111:155640255:-,0.014,0.018,0.06,same,same,YY1AP1
A5SS,1:155642522:155642312|155642351:-@1:155640111:155640255:-,0.014,0.02,0.052,same,same,MSTO1
A5SS,1:155642522:155642312|155642351:-@1:155640111:155640255:-,0.014,0.02,0.052,same,same,MSTO2P
A5SS,1:155642522:155642312|155642351:-@1:155640111:155640255:-,0.014,0.02,0.052,same,same,YY1AP1
A5SS,1:155650247:155650173|155650207:-@1:155649200:155649303:-,0.008,0.002,0.012,same,same,MSTO1
A5SS,1:155650247:155650173|155650207:-@1:155649200:155649303:-,0.008,0.002,0.012,same,same,MSTO2P
A5SS,1:155650247:155650173|155650207:-@1:155649200:155649303:-,0.008,0.002,0.012,same,same,YY1AP1
A5SS,1:155658882:155658965|155659034:+@1:155679564:155679615:+,0.422,0.532,0.49,same,higher,DAP3
A5SS,1:155658882:155658965|155659034:+@1:155679564:155679615:+,0.422,0.532,0.49,same,higher,MSTO1
A5SS,1:155658882:155658965|155659034:+@1:155679564:155679615:+,0.422,0.532,0.49,same,higher,MSTO2P
A5SS,1:155716587:155716662|155716726:+@1:155716920:155716974:+,0.094,0.132,0.382,higher,same,MSTO1
A5SS,1:155716587:155716662|155716726:+@1:155716920:155716974:+,0.094,0.132,0.382,higher,same,MSTO2P
A5SS,1:155744964:155744754|155744793:-@1:155742857:155743001:-,0.03,0.046,0.078,same,same,GON4L
A5SS,1:1558769:1558862|1559079:+@1:1559154:1559325:+,0.496,0.644,0.4075,same,higher,MIB2
A5SS,1:1558811:1558862|1559059:+@1:1559154:1559325:+,0.37,0.57,0.345,same,higher,MIB2
A5SS,1:1558811:1558862|1559079:+@1:1559154:1559325:+,0.46,0.63,0.425,same,higher,MIB2
A5SS,1:1558811:1559059|1559079:+@1:1559154:1559325:+,0.834,0.738,0.6625,lower,same,MIB2
A5SS,1:155920273:155920060|155920090:-@1:155916645:155917806:-,0.332,0.3,0.444,higher,same,ARHGEF2
A5SS,1:155982356:155982176|155982186:-@1:155981601:155981678:-,0.86,0.866,0.81,same,same,SSR2
A5SS,1:155988159:155987923|155988043:-@1:155981601:155981678:-,0.186,0.248,0.274,same,same,SSR2
A5SS,1:155988159:155987923|155988061:-@1:155984752:155984860:-,0.024,0.032,0.038,same,same,SSR2
A5SS,1:1560926:1561033|1562134:+@1:1562217:1562379:+,0.236,0.308,0.296,same,same,MIB2
A5SS,1:156096527:156096706|156096740:+@1:156100408:156100564:+,0.004,0.002,0.002,same,same,LMNA
A5SS,1:156108279:156108398|156108548:+@1:156108871:156109094:+,0.958,0.956,0.95,same,same,LMNA
A5SS,1:156124341:156124508|156124776:+@1:156126205:156126365:+,0.03,0.056,0.07,same,same,SEMA4A
A5SS,1:156214702:156214481|156214552:-@1:156213206:156214194:-,0.502,0.37,0.5525,same,lower,PAQR6
A5SS,1:156217847:156217706|156217748:-@1:156216472:156216547:-,0.486,0.446666666666667,0.595,higher,same,PAQR6
A5SS,1:156236469:156236298|156236332:-@1:156235572:156236171:-,0.008,0.01,0.014,same,same,SMG5
A5SS,1:156254975:156255058|156255774:+@1:156256051:156256264:+,0.94,0.932,0.902,same,same,TMEM79
A5SS,1:156384090:156383848|156383876:-@1:156377634:156377767:-,0.445,0.56,0.52,same,higher,C1orf61
A5SS,1:156703801:156703844|156704285:+@1:156705517:156705701:+,0.46,0.51,0.644,higher,same,RRNAD1
A5SS,1:156710880:156710723|156710804:-@1:156708314:156708556:-,0.082,0.128,0.128,same,same,MRPL24
A5SS,1:157963063:157963518|157963522:+@1:158045903:158046052:+,0.122,0.112,0.064,same,same,KIRREL
A5SS,1:157963063:157963518|157963522:+@1:158045903:158046052:+,0.122,0.112,0.064,same,same,KIRREL-IT1
A5SS,1:15844890:15844605|15844745:-@1:15834368:15834402:-,0.954,0.946,0.944,same,same,CASP9
A5SS,1:15892577:15892675|15892794:+@1:15893594:15893764:+,0.218,0.108,0.126,same,lower,DNAJC16
A5SS,1:15892577:15892675|15892905:+@1:15893594:15893764:+,0.204,0.116,0.126,same,same,DNAJC16
A5SS,1:15892577:15892794|15892905:+@1:15893594:15893764:+,0.398,0.338,0.324,same,same,DNAJC16
A5SS,1:160181333:160181440|160181506:+@1:160182900:160183055:+,0.96,0.954,0.96,same,same,PEA15
A5SS,1:160252899:160252616|160252734:-@1:160252207:160252292:-,0.05,0.062,0.062,same,same,DCAF8
A5SS,1:160252899:160252616|160252734:-@1:160252207:160252292:-,0.05,0.062,0.062,same,same,PEX19
A5SS,1:160313494:160313592|160313678:+@1:160314512:160314616:+,0.06,0.078,0.194,higher,same,NCSTN
A5SS,1:16084669:16084824|16084850:+@1:16090988:16091180:+,0.304,0.304,0.34,same,same,FBLIM1
A5SS,1:16084669:16084824|16084850:+@1:16090991:16091180:+,0.444,0.368,0.508,same,same,FBLIM1
A5SS,1:16090991:16091042|16091180:+@1:16091459:16091728:+,0.804,0.824,0.766,same,same,FBLIM1
A5SS,1:161011636:161011441|161011525:-@1:161011114:161011201:-,0.984,0.98,0.982,same,same,USF1
A5SS,1:161011636:161011441|161011624:-@1:161011114:161011201:-,0.93,0.936,0.922,same,same,USF1
A5SS,1:161011636:161011525|161011624:-@1:161011114:161011201:-,0.792,0.814,0.744,same,same,USF1
A5SS,1:161012460:161012345|161012376:-@1:161011906:161012007:-,0.626,0.58,0.632,same,same,USF1
A5SS,1:161013150:161013043|161013058:-@1:161012623:161012672:-,0.042,0.098,0.13,same,same,USF1
A5SS,1:161087908:161087968|161088015:+@1:161088576:161088671:+,0.132,0.104,0.342,higher,same,NIT1
A5SS,1:161093011:161092775|161092865:-@1:161090767:161092313:-,0.018,0.04,0.034,same,same,DEDD
A5SS,1:161093011:161092775|161092865:-@1:161090767:161092313:-,0.018,0.04,0.034,same,same,NIT1
A5SS,1:161094000:161093923|161093928:-@1:161093629:161093736:-,0.01,0.01,0.01,same,same,DEDD
A5SS,1:161094000:161093923|161093928:-@1:161093629:161093736:-,0.01,0.01,0.01,same,same,NIT1
A5SS,1:161094316:161094130|161094204:-@1:161093928:161094000:-,0.932,0.884,0.916,same,same,DEDD
A5SS,1:161094316:161094130|161094204:-@1:161093928:161094000:-,0.932,0.884,0.916,same,same,NIT1
A5SS,1:161133668:161133712|161133771:+@1:161133954:161134040:+,0.928,0.956,0.924,same,same,USP21
A5SS,1:161284171:161284215|161284664:+@1:161293404:161293460:+,0,0.01,0.01,same,same,SDHC
A5SS,1:162767592:162767706|162768725:+@1:162769533:162769727:+,0.006,0.014,0.024,same,same,HSD17B7
A5SS,1:163122506:163122328|163122340:-@1:163112094:163117293:-,0.346,0.47,0.456,higher,higher,RGS5
A5SS,1:163291725:163291856|163292002:+@1:163292657:163292885:+,0.986,0.968,0.946,same,same,NUF2
A5SS,1:163291725:163291856|163292002:+@1:163295822:163295964:+,0.732,0.732,0.748,same,same,NUF2
A5SS,1:1639023:1638848|1638964:-@1:1637081:1637171:-,0.87,0.912,0.864,same,same,CDK11A
A5SS,1:1639023:1638848|1638964:-@1:1637081:1637171:-,0.87,0.912,0.864,same,same,RP1-283E3.8
A5SS,1:1641079:1640918|1640957:-@1:1640477:1640572:-,0.174,0.296,0.39,higher,higher,CDK11A
A5SS,1:1641079:1640918|1640957:-@1:1640477:1640572:-,0.174,0.296,0.39,higher,higher,RP1-283E3.8
A5SS,1:1650894:1650767|1650797:-@1:1647785:1647917:-,0.81,0.758,0.84,same,same,CDK11A
A5SS,1:1650894:1650767|1650797:-@1:1647785:1647917:-,0.81,0.758,0.84,same,same,RP1-283E3.8
A5SS,1:1654270:1654027|1654147:-@1:1653035:1653150:-,0.07,0.074,0.104,same,same,CDK11A
A5SS,1:1654270:1654027|1654147:-@1:1653035:1653150:-,0.07,0.074,0.104,same,same,RP1-283E3.8
A5SS,1:16767219:16767270|16767348:+@1:16770127:16770227:+,0.954,0.978,0.964,same,same,NECAP2
A5SS,1:16774365:16774437|16774469:+@1:16774555:16774636:+,0.99,0.99,0.988,same,same,NECAP2
A5SS,1:1688321:1688178|1688218:-@1:1687942:1688047:-,0.138,0.276,0.372,higher,higher,NADK
A5SS,1:169138792:169138671|169138685:-@1:169101769:169102055:-,0.034,0.038,0.032,same,same,ATP1B1
A5SS,1:169138792:169138671|169138685:-@1:169101769:169102055:-,0.034,0.038,0.032,same,same,NME7
A5SS,1:17055:16854|16858:-@1:16607:16765:-,0.146,0.152,0.116,same,same,WASH7P
A5SS,1:171483675:171483769|171483784:+@1:171484873:171484998:+,0.908,0.916,0.898,same,same,PRRC2C
A5SS,1:171679954:171679854|171679900:-@1:171678805:171678884:-,0.958,0.928,0.93,same,same,VAMP4
A5SS,1:172557900:172558064|172559066:+@1:172560124:172560211:+,0.99,0.99,0.982,same,same,SUCO
A5SS,1:17313451:17312958|17313300:-@1:17312453:17312853:-,0.374,0.378,0.362,same,same,ATP13A2
A5SS,1:17313451:17312958|17313300:-@1:17312453:17312853:-,0.374,0.378,0.362,same,same,RP1-37C10.3
A5SS,1:17331316:17331187|17331202:-@1:17330827:17330903:-,0.768,0.81,0.858,same,same,ATP13A2
A5SS,1:17331316:17331187|17331202:-@1:17330827:17330903:-,0.768,0.81,0.858,same,same,RP1-37C10.3
A5SS,1:17331316:17331187|17331202:-@1:17330827:17330906:-,0.474,0.488,0.472,same,same,ATP13A2
A5SS,1:17331316:17331187|17331202:-@1:17330827:17330906:-,0.474,0.488,0.472,same,same,RP1-37C10.3
A5SS,1:17355231:17355095|17355149:-@1:17354244:17354360:-,0.996,0.998,0.994,same,same,SDHB
A5SS,1:173775714:173775577|173775597:-@1:173772101:173772643:-,0.58,0.438,0.264,lower,lower,CENPL
A5SS,1:173833842:173833622|173833813:-@1:173833395:173833442:-,0.398,0.438,0.502,higher,same,GAS5
A5SS,1:173834685:173834367|173834648:-@1:173833813:173833842:-,0.454,0.504,0.508,same,same,GAS5
A5SS,1:173834685:173834609|173834648:-@1:173834367:173834420:-,0.426,0.478,0.476,same,same,GAS5
A5SS,1:174188263:174188322|174188433:+@1:174190110:174190302:+,0.85,0.846,0.836,same,same,RABGAP1L
A5SS,1:174973750:174973950|174973969:+@1:174975881:174975977:+,1,1,0.998,same,same,CACYBP
A5SS,1:176133027:176132951|176132963:-@1:176132005:176132124:-,0.752,0.772,0.768,same,same,RFWD2
A5SS,1:180217420:180217591|180217604:+@1:180235527:180235729:+,0.202,0.218,0.228,same,same,LHX4
A5SS,1:182355537:182355391|182355497:-@1:182354895:182355022:-,0.994,0.992,0.988,same,same,GLUL
A5SS,1:182775280:182775367|182775666:+@1:182781291:182781348:+,0.084,0.316,0.436666666666667,higher,higher,NPL
A5SS,1:183511211:183511499|183511637:+@1:183513488:183513632:+,0.558,0.662,0.712,higher,higher,SMG7
A5SS,1:184041291:184041328|184041432:+@1:184041961:184043346:+,0.75,0.796,0.47,lower,same,TSEN15
A5SS,1:193038164:193038311|193038764:+@1:193044950:193045170:+,0.876,0.866,0.758,lower,same,TROVE2
A5SS,1:193053709:193053787|193053828:+@1:193060781:193060907:+,0.832,0.678,0.572,lower,lower,RP11-101E13.5
A5SS,1:193053709:193053787|193053828:+@1:193060781:193060907:+,0.832,0.678,0.572,lower,lower,TROVE2
A5SS,1:19571524:19571233|19571400:-@1:19570444:19570509:-,0.004,0.008,0.004,same,same,EMC1
A5SS,1:200974061:200973669|200973894:-@1:200973468:200973583:-,0.032,0.068,0.19,higher,same,KIF21B
A5SS,1:201115976:201115868|201115899:-@1:201112948:201113079:-,0.996,0.99,0.994,same,same,TMEM9
