eventtype,event_name,control,prpf38,prpf8,prpf8_diff,prpf38_diff,symbol
A3SS,1:110199837:110199901:+@1:110199972|110200155:110200293:+,0.648,0.424,0.598,same,lower,GSTM4
A3SS,1:110199837:110199901:+@1:110199972|110200212:110200293:+,0.986,0.968,0.968,same,same,GSTM4
A3SS,1:110199837:110199901:+@1:110200155|110200212:110200293:+,0.98,0.978,0.952,same,same,GSTM4
A3SS,1:110464469:110464616:+@1:110465788|110466682:110466812:+,0.284,0.262,0.222,same,same,CSF1
A3SS,1:110553836:110553979:+@1:110554984|110555009:110555084:+,0.012,0.02,0.052,same,same,AHCYL1
A3SS,1:110768597:110768800:+@1:110774843|110775533:110776666:+,0.12,0.13,0.202,same,same,KCNC4
A3SS,1:11083250:11083386:+@1:11084121|11084359:11084392:+,0.944,0.968,0.972,same,same,TARDBP
A3SS,1:110950147:110950576:+@1:110951544|110951707:110951780:+,0.988,0.984,0.994,same,same,LAMTOR5
A3SS,1:110950147:110950576:+@1:110951544|110951707:110951780:+,0.988,0.984,0.994,same,same,LAMTOR5-AS1
A3SS,1:11119834:11120081:-@1:11119402|11119437:11119282:-,0.046,0.046,0.038,same,same,SRM
A3SS,1:11132144:11132228:-@1:11131030|11131045:11130957:-,0.096,0.096,0.114,same,same,EXOSC10
A3SS,1:11132144:11132228:-@1:11131030|11131045:11130957:-,0.096,0.096,0.114,same,same,RP4-635E18.7
A3SS,1:11140821:11140969:-@1:11140571|11140606:11140556:-,0.964,0.944,0.9,same,same,EXOSC10
A3SS,1:111985275:111985383:-@1:111984715|111984751:111984647:-,0.018,0.016,0.018,same,same,WDR77
A3SS,1:111992459:111992495:+@1:111998708|111998849:111998871:+,0.46,0.528,0.434,same,same,ATP5F1
A3SS,1:113161531:113161811:-@1:113159466|113159517:113159435:-,0.956,0.932,0.966,same,same,CAPZA1
A3SS,1:113161531:113161811:-@1:113159466|113159517:113159435:-,0.956,0.932,0.966,same,same,ST7L
A3SS,1:113217043:113217351:+@1:113217454|113217470:113217671:+,0.552,0.624,0.692,higher,same,MOV10
A3SS,1:113241337:113241411:+@1:113242080|113242307:113242432:+,0.95,0.934,0.882,same,same,MOV10
A3SS,1:113249700:113249749:-@1:113247745|113247790:113247722:-,0.496,0.524,0.49,same,same,RHOC
A3SS,1:113249700:113249749:-@1:113247745|113247790:113247722:-,0.496,0.524,0.49,same,same,RP11-426L16.10
A3SS,1:113249700:113249749:-@1:113247745|113247823:113247722:-,0.476,0.486,0.522,same,same,RHOC
A3SS,1:113249700:113249749:-@1:113247745|113247823:113247722:-,0.476,0.486,0.522,same,same,RP11-426L16.10
A3SS,1:113249700:113249749:-@1:113247745|113248874:113247722:-,0.528,0.508,0.474,same,same,RHOC
A3SS,1:113249700:113249749:-@1:113247745|113248874:113247722:-,0.528,0.508,0.474,same,same,RP11-426L16.10
A3SS,1:113249700:113249749:-@1:113247790|113247823:113247722:-,0.088,0.094,0.138,same,same,RHOC
A3SS,1:113249700:113249749:-@1:113247790|113247823:113247722:-,0.088,0.094,0.138,same,same,RP11-426L16.10
A3SS,1:113249700:113249749:-@1:113247790|113248874:113247722:-,0.022,0.03,0.026,same,same,RHOC
A3SS,1:113249700:113249749:-@1:113247790|113248874:113247722:-,0.022,0.03,0.026,same,same,RP11-426L16.10
A3SS,1:113249700:113249749:-@1:113247823|113248874:113247722:-,0.18,0.22,0.144,same,same,RHOC
A3SS,1:113249700:113249749:-@1:113247823|113248874:113247722:-,0.18,0.22,0.144,same,same,RP11-426L16.10
A3SS,1:113255366:113255653:-@1:113255079|113255082:113254967:-,0.198,0.28,0.19,same,same,PPM1J
A3SS,1:114280732:114280890:-@1:114269080|114269196:114269040:-,0.98,0.984,0.978,same,same,PHTF1
A3SS,1:114301645:114302098:-@1:114301355|114301470:114301281:-,0.344,0.552,0.494,higher,higher,PHTF1
A3SS,1:114447227:114447415:-@1:114445356|114445484:114445260:-,0.902,0.822,0.862,same,same,AP4B1
A3SS,1:114506009:114506143:+@1:114508752|114508755:114508894:+,0.16,0.138,0.112,same,same,HIPK1
A3SS,1:114942079:114942231:-@1:114940482|114940612:114940230:-,0.244,0.332,0.422,higher,same,TRIM33
A3SS,1:1158624:1158737:-@1:1154307|1154323:1154149:-,0.062,0.052,0.054,same,same,SDF4
A3SS,1:1158624:1158737:-@1:1154307|1154385:1154149:-,0.044,0.04,0.036,same,same,SDF4
A3SS,1:1158624:1158737:-@1:1154323|1154385:1154149:-,0.036,0.044,0.03,same,same,SDF4
A3SS,1:117064528:117064605:-@1:117061889|117061924:117061853:-,0.046,0.144,0.158,higher,same,CD58
A3SS,1:11714914:11715009:+@1:11715385|11715727:11715756:+,0.512,0.344,0.29,lower,lower,FBXO2
A3SS,1:11714914:11715009:+@1:11715385|11715727:11715756:+,0.512,0.344,0.29,lower,lower,FBXO44
A3SS,1:117712729:117712793:-@1:117699543|117699633:117699196:-,0.08,0.112,0.192,higher,same,VTCN1
A3SS,1:11805860:11805894:+@1:11805987|11806045:11806280:+,0.784,0.562,0.542,lower,lower,AGTRAP
A3SS,1:11805860:11805894:+@1:11805987|11806184:11806280:+,0.592,0.736,0.652,same,higher,AGTRAP
A3SS,1:11805860:11805894:+@1:11806045|11806184:11806280:+,0.51,0.704,0.66,higher,higher,AGTRAP
A3SS,1:11847930:11848104:+@1:11848206|11848221:11848435:+,0.328,0.282,0.48,higher,same,C1orf167
A3SS,1:11847930:11848104:+@1:11848206|11848221:11848435:+,0.328,0.282,0.48,higher,same,MTHFR
A3SS,1:11847930:11848104:+@1:11848206|11848300:11848435:+,0.172,0.132,0.41,higher,same,C1orf167
A3SS,1:11847930:11848104:+@1:11848206|11848300:11848435:+,0.172,0.132,0.41,higher,same,MTHFR
A3SS,1:11847930:11848104:+@1:11848221|11848300:11848435:+,0.192,0.146,0.44,higher,same,C1orf167
A3SS,1:11847930:11848104:+@1:11848221|11848300:11848435:+,0.192,0.146,0.44,higher,same,MTHFR
A3SS,1:11886213:11886271:+@1:11887146|11887172:11887278:+,0.264,0.27,0.236,same,same,CLCN6
A3SS,1:12313779:12313883:+@1:12316333|12316390:12316560:+,0.738,0.696,0.582,lower,same,VPS13D
A3SS,1:12398288:12398362:+@1:12401837|12401840:12401942:+,0.668,0.586,0.5925,same,same,VPS13D
A3SS,1:1244834:1244983:+@1:1245061|1245086:1245231:+,0.072,0.106,0.142,same,same,ACAP3
A3SS,1:1244834:1244983:+@1:1245061|1245086:1245231:+,0.072,0.106,0.142,same,same,PUSL1
A3SS,1:1247973:1248080:-@1:1247748|1247881:1247606:-,0.708,0.696,0.796,same,same,CPSF3L
A3SS,1:1249681:1249745:-@1:1249301|1249485:1249112:-,0.08,0.094,0.244,higher,same,CPSF3L
A3SS,1:1254676:1254904:-@1:1250932|1250998:1250900:-,0.99,0.986,0.968,same,same,CPSF3L
A3SS,1:1254676:1254904:-@1:1250932|1250998:1250900:-,0.99,0.986,0.968,same,same,RP5-890O3.9
A3SS,1:1255836:1255909:-@1:1254813|1254904:1254676:-,0.972,0.976,0.962,same,same,CPSF3L
A3SS,1:1255836:1255909:-@1:1254904|1255223:1254761:-,0.024,0.026,0.108,same,same,CPSF3L
A3SS,1:1256376:1256473:-@1:1255909|1256062:1255836:-,0.05,0.06,0.114,same,same,CPSF3L
A3SS,1:1258561:1258667:-@1:1257360|1257364:1257288:-,0.514,0.422,0.573333333333333,same,same,CPSF3L
A3SS,1:1259961:1260038:-@1:1256473|1256476:1256376:-,0.04,0.032,0.038,same,same,CPSF3L
A3SS,1:1289228:1289308:-@1:1288712|1289009:1288072:-,0.838,0.792,0.745,same,same,MXRA8
A3SS,1:1289410:1289486:-@1:1289308|1289326:1289228:-,0.214,0.154,0.163333333333333,same,same,MXRA8
A3SS,1:1328059:1328183:-@1:1326245|1326955:1326146:-,0.798,0.614,0.726,same,lower,CCNL2
A3SS,1:1328170:1328183:-@1:1326245|1326955:1326146:-,0.536,0.47,0.576,same,same,CCNL2
A3SS,1:1328776:1328840:-@1:1326245|1328183:1326146:-,0.368,0.38,0.574,higher,same,CCNL2
A3SS,1:1333613:1333722:-@1:1330894|1330917:1330774:-,0.082,0.082,0.084,same,same,CCNL2
A3SS,1:1334902:1335069:+@1:1335361|1335538:1335683:+,0.736,0.496,0.238,lower,lower,RP4-758J18.2
A3SS,1:1369558:1369900:-@1:1366042|1366334:1365930:-,0.272,0.814,0.714,higher,higher,RP4-758J18.10
A3SS,1:1370903:1371201:+@1:1372307|1372702:1372864:+,0.022,0.012,0.016,same,same,VWA1
A3SS,1:14075856:14075982:+@1:14095534|14095613:14095668:+,0.85,0.81,0.736,lower,same,PRDM2
A3SS,1:144598512:144598780:+@1:144604410|144604478:144604508:+,0.654,0.77,0.806,higher,higher,RP11-640M9.2
A3SS,1:144606369:144606510:+@1:144606838|144606938:144607061:+,0.22,0.286,0.49,higher,same,RP11-640M9.2
A3SS,1:144821921:144822084:+@1:144823052|144823128:144823179:+,0.97,0.986,0.974,same,same,NBPF9
A3SS,1:144854165:144854211:-@1:144852443|144852499:144851427:-,0.804,0.622,0.602,lower,lower,PDE4DIP
A3SS,1:144881430:144881622:-@1:144880858|144880861:144880742:-,0.598,0.618,0.35,lower,same,PDE4DIP
A3SS,1:144892501:144892589:-@1:144890989|144892219:144890592:-,0.854,0.822,0.826,same,same,PDE4DIP
A3SS,1:144994591:144994701:-@1:144952689|144955292:144952566:-,0.074,0.23,0.368,higher,higher,AL590452.1
A3SS,1:144994591:144994701:-@1:144952689|144955292:144952566:-,0.074,0.23,0.368,higher,higher,PDE4DIP
A3SS,1:145021112:145021167:-@1:145017999|145018002:145017881:-,0.44,0.63,0.66,higher,higher,PDE4DIP
A3SS,1:145021112:145021167:-@1:145017999|145018002:145017881:-,0.44,0.63,0.66,higher,higher,RP11-326G21.1
A3SS,1:1451392:1451468:+@1:1452547|1452691:1452792:+,0.984,0.984,0.976,same,same,ATAD3A
A3SS,1:145508016:145508075:+@1:145508207|145508210:145508284:+,0.072,0.078,0.086,same,same,RBM8A
A3SS,1:145508016:145508075:+@1:145508207|145508210:145508284:+,0.072,0.078,0.086,same,same,RP11-315I20.1
A3SS,1:145811896:145812002:-@1:145811443|145811463:145811342:-,0.118,0.1,0.164,same,same,GPR89A
A3SS,1:145818767:145818826:-@1:145816740|145816761:145816637:-,0.03,0.038,0.036,same,same,GPR89A
A3SS,1:145897085:145897194:+@1:145898889|145899406:145899494:+,0.99,0.992,0.998,same,same,GPR89C
A3SS,1:145897302:145898959:+@1:145899406|145899426:145899494:+,0.03,0.018,0.02,same,same,GPR89C
A3SS,1:146040890:146041053:-@1:146039847|146039923:146039796:-,0.056,0.05,0.108,same,same,NBPF11
A3SS,1:146040890:146041053:-@1:146039847|146039923:146039796:-,0.056,0.05,0.108,same,same,WI2-3658N16.1
A3SS,1:146158433:146158514:-@1:146157067|146157244:146156940:-,0.532,0.5225,0.26,lower,same,RP4-565E6.1
A3SS,1:146158433:146158514:-@1:146157067|146157244:146156940:-,0.532,0.5225,0.26,lower,same,WI2-3658N16.1
A3SS,1:146644350:146645138:+@1:146646003|146646082:146646164:+,0.058,0.064,0.122,same,same,RP11-337C18.10
A3SS,1:146644350:146645138:+@1:146646003|146646082:146646164:+,0.058,0.064,0.122,same,same,RP11-337C18.8
A3SS,1:146680414:146680613:-@1:146672925|146673086:146672734:-,0.636,0.498,0.47,lower,lower,CCT8P1
A3SS,1:146680414:146680613:-@1:146672925|146673086:146672734:-,0.636,0.498,0.47,lower,lower,FMO5
A3SS,1:146680414:146680613:-@1:146672925|146673086:146672734:-,0.636,0.498,0.47,lower,lower,RP11-337C18.10
A3SS,1:146680414:146680613:-@1:146672925|146673086:146672734:-,0.636,0.498,0.47,lower,lower,RP11-337C18.8
A3SS,1:147415552:147415658:+@1:147416091|147416111:147416212:+,0.888,0.898,0.844,same,same,GPR89B
A3SS,1:147438786:147438895:+@1:147440590|147441107:147441195:+,0.99,0.992,0.998,same,same,GPR89B
A3SS,1:147440564:147440660:+@1:147441107|147441127:147441195:+,0.036,0.022,0.024,same,same,GPR89B
A3SS,1:147582665:147582828:-@1:147581622|147581698:147581571:-,0.068,0.06,0.114,same,same,NBPF24
A3SS,1:148560847:148561115:+@1:148566782|148566850:148566880:+,0.774,0.774,0.808,same,same,NBPF15
A3SS,1:149908604:149908762:-@1:149908122|149908266:149908047:-,0.204,0.446,0.59,higher,higher,MTMR11
A3SS,1:149942991:149943179:-@1:149939312|149939446:149939219:-,0.922,0.976,0.944,same,same,OTUD7B
A3SS,1:150129105:150129209:+@1:150129566|150129579:150129680:+,0.968,0.934,0.944,same,same,PLEKHO1
A3SS,1:150198940:150199127:-@1:150195566|150195620:150195512:-,0.01,0.014,0.022,same,same,ANP32E
A3SS,1:150208081:150208504:-@1:150201447|150201477:150201405:-,0.054,0.086,0.046,same,same,ANP32E
A3SS,1:150239756:150239878:-@1:150239602|150239654:150239475:-,0.046,0.054,0.052,same,same,APH1A
A3SS,1:150241098:150241703:-@1:150240391|150240527:150240357:-,0.948,0.95,0.95,same,same,APH1A
A3SS,1:150241098:150241703:-@1:150240391|150240527:150240357:-,0.948,0.95,0.95,same,same,C1orf54
A3SS,1:150254953:150255028:+@1:150255618|150255872:150256043:+,0.664,0.442,0.292,lower,lower,C1orf51
A3SS,1:150254953:150255028:+@1:150255618|150255924:150256043:+,0.552,0.436,0.242,lower,lower,C1orf51
A3SS,1:150254953:150255028:+@1:150255872|150255924:150256043:+,0.384,0.398,0.266,lower,same,C1orf51
A3SS,1:150310636:150310802:+@1:150312874|150312879:150312953:+,0.012,0.01,0.008,same,same,PRPF3
A3SS,1:150316638:150316737:+@1:150316852|150316910:150317023:+,0.976,0.996,0.996,same,same,PRPF3
A3SS,1:150789264:150789366:-@1:150788876|150788882:150788735:-,0.97,0.956,0.938,same,same,ARNT
A3SS,1:150804294:150804379:-@1:150802441|150802456:150802380:-,0.954,0.902,0.862,same,same,ARNT
A3SS,1:150830825:150830936:-@1:150825282|150825316:150825238:-,0.042,0.122,0.14,same,same,ARNT
A3SS,1:150900180:150900450:+@1:150902443|150902474:150902594:+,0.018,0.018,0.018,same,same,SETDB1
A3SS,1:150921598:150921754:+@1:150921843|150921846:150922001:+,0.298,0.242,0.27,same,same,SETDB1
A3SS,1:150940871:150940988:-@1:150940650|150940677:150940559:-,0.978,0.984,0.982,same,same,CERS2
A3SS,1:150946794:150946953:-@1:150941567|150941607:150941394:-,0.286,0.286,0.344,same,same,CERS2
A3SS,1:150946794:150946953:-@1:150941567|150941607:150941394:-,0.286,0.286,0.344,same,same,RP11-316M1.3
A3SS,1:150947095:150947479:-@1:150941567|150941607:150941394:-,0.096,0.094,0.126,same,same,CERS2
A3SS,1:150947095:150947479:-@1:150941567|150941607:150941394:-,0.096,0.094,0.126,same,same,RP11-316M1.3
A3SS,1:150978788:150979347:-@1:150974646|150974799:150974641:-,0.834,0.76,0.714,lower,same,FAM63A
A3SS,1:150978788:150979347:-@1:150974646|150974876:150974641:-,0.876,0.812,0.778,same,same,FAM63A
A3SS,1:150978788:150979347:-@1:150974646|150975444:150974641:-,0.862,0.866,0.824,same,same,FAM63A
A3SS,1:150978788:150979347:-@1:150974799|150974876:150974641:-,0.794,0.756,0.704,same,same,FAM63A
A3SS,1:150978788:150979347:-@1:150974799|150975444:150974641:-,0.824,0.882,0.842,same,same,FAM63A
A3SS,1:150978788:150979347:-@1:150974876|150975444:150974641:-,0.834,0.858,0.844,same,same,FAM63A
A3SS,1:150990288:150990380:+@1:150990943|150991033:150991145:+,0.228,0.092,0.106,lower,lower,PRUNE
A3SS,1:151043080:151043410:+@1:151060634|151060666:151060773:+,0.774,0.822,0.884,higher,same,GABPB2
A3SS,1:151171029:151171557:+@1:151196721|151196724:151196755:+,0.618,0.602,0.66,same,same,PIP5K1A
A3SS,1:151262598:151262710:+@1:151262847|151262908:151263049:+,0.984,0.976,0.966,same,same,ZNF687
A3SS,1:151299747:151300133:-@1:151288148|151288985:151288049:-,0.998,0.998,0.996,same,same,PI4KB
A3SS,1:151318681:151318809:-@1:151318433|151318437:151318404:-,0.958,0.948,0.904,same,same,RFX5
A3SS,1:151342189:151342245:-@1:151341665|151342030:151341480:-,0.738,0.818,0.79,same,same,SELENBP1
A3SS,1:151342189:151342245:-@1:151341982|151342030:151341918:-,0.978,0.942,0.804,lower,same,SELENBP1
A3SS,1:151345114:151345183:-@1:151342245|151342454:151342189:-,0.018,0.03,0.086,same,same,SELENBP1
A3SS,1:151384772:151384872:-@1:151384247|151384274:151384101:-,0.062,0.046,0.064,same,same,POGZ
A3SS,1:151400599:151400889:-@1:151400490|151400517:151400299:-,0.902,0.91,0.858,same,same,POGZ
A3SS,1:151492890:151492959:+@1:151493072|151493096:151493167:+,0.026,0.014,0.04,same,same,CGN
A3SS,1:151752527:151752616:-@1:151751683|151751718:151751579:-,0.95,0.94,0.908,same,same,TDRKH
A3SS,1:151753957:151754063:-@1:151752604|151752616:151752427:-,0.932,0.904,0.9,same,same,TDRKH
A3SS,1:153508425:153508698:-@1:153507836|153507851:153507678:-,0.06,0.056,0.056,same,same,S100A6
A3SS,1:153517130:153517285:-@1:153516399|153516415:153516089:-,0.074,0.102,0.094,same,same,S100A4
A3SS,1:153537982:153538341:-@1:153536329|153536363:153536210:-,0.968,0.962,0.972,same,same,S100A2
A3SS,1:153600597:153600713:-@1:153599009|153600074:153598796:-,0.048,0.052,0.062,same,same,RP1-178F15.5
A3SS,1:153600597:153600713:-@1:153599009|153600074:153598796:-,0.048,0.052,0.062,same,same,S100A1
A3SS,1:153600597:153600713:-@1:153599009|153600074:153598796:-,0.048,0.052,0.062,same,same,S100A13
A3SS,1:153603487:153603587:-@1:153599009|153600074:153598796:-,0.044,0.052,0.06,same,same,RP1-178F15.5
A3SS,1:153603487:153603587:-@1:153599009|153600074:153598796:-,0.044,0.052,0.06,same,same,S100A1
A3SS,1:153603487:153603587:-@1:153599009|153600074:153598796:-,0.044,0.052,0.06,same,same,S100A13
A3SS,1:153604510:153604716:-@1:153603554|153603587:153603487:-,0.738,0.724,0.658,same,same,RP1-178F15.4
A3SS,1:153604510:153604716:-@1:153603554|153603587:153603487:-,0.738,0.724,0.658,same,same,RP1-178F15.5
A3SS,1:153604510:153604716:-@1:153603554|153603587:153603487:-,0.738,0.724,0.658,same,same,S100A1
A3SS,1:153604510:153604716:-@1:153603554|153603587:153603487:-,0.738,0.724,0.658,same,same,S100A13
A3SS,1:153642312:153642354:-@1:153641033|153641052:153640929:-,0.026,0.026,0.03,same,same,ILF2
A3SS,1:153750637:153750831:+@1:153750939|153750982:153751029:+,0.058,0.086,0.318,higher,same,SLC27A3
A3SS,1:153750939:153751029:+@1:153751163|153751234:153751361:+,0.026,0.052,0.202,higher,same,SLC27A3
A3SS,1:153750939:153751029:+@1:153751163|153751322:153751361:+,0.036,0.076,0.232,higher,same,SLC27A3
A3SS,1:153750939:153751029:+@1:153751234|153751322:153751361:+,0.09,0.156,0.265,higher,same,SLC27A3
A3SS,1:153751819:153751949:+@1:153752302|153752407:153752633:+,0.058,0.094,0.16,higher,same,SLC27A3
A3SS,1:153905118:153905253:-@1:153904731|153904916:153904680:-,0.982,0.98,0.97,same,same,DENND4B
A3SS,1:153925281:153925310:-@1:153925111|153925126:153925047:-,0.208,0.29,0.304,same,same,CRTC2
A3SS,1:153940998:153941175:+@1:153941406|153941810:153941931:+,0.118,0.144,0.276,higher,same,CREB3L4
A3SS,1:153949646:153949865:-@1:153949398|153949489:153949169:-,0.94,0.958,0.96,same,same,JTB
A3SS,1:154155464:154155684:-@1:154148655|154148724:154148591:-,1,1,1,same,same,TPM3
A3SS,1:154238977:154239044:+@1:154241233|154241236:154241430:+,0.28,0.254,0.356,same,same,UBAP2L
A3SS,1:154245144:154245252:+@1:154245812|154245956:154246074:+,0.076,0.078,0.102,same,same,HAX1
A3SS,1:154245144:154245252:+@1:154245812|154246250:154246437:+,0.19,0.208,0.186,same,same,HAX1
A3SS,1:154245812:154246074:+@1:154246226|154246250:154246437:+,0.948,0.962,0.958,same,same,HAX1
A3SS,1:154247426:154247477:+@1:154247554|154247630:154247736:+,0.974,0.976,0.964,same,same,HAX1
A3SS,1:154923708:154923873:-@1:154920842|154920877:154920609:-,0.032,0.03,0.036,same,same,PBXIP1
A3SS,1:154926147:154926233:-@1:154924011|154924397:154923947:-,0.866,0.826,0.796,same,same,PBXIP1
A3SS,1:154938638:154938707:-@1:154938553|154938556:154938422:-,0.68,0.652,0.656,same,same,SHC1
A3SS,1:155023762:155023941:+@1:155024993|155025096:155025253:+,0.984,0.97,0.954,same,same,ADAM15
A3SS,1:155023762:155023941:+@1:155024993|155025117:155025253:+,0.976,0.958,0.95,same,same,ADAM15
A3SS,1:155023762:155023941:+@1:155024993|155025147:155025253:+,0.976,0.968,0.964,same,same,ADAM15
A3SS,1:155023762:155023941:+@1:155025096|155025117:155025253:+,0.786,0.608,0.666,lower,lower,ADAM15
A3SS,1:155023762:155023941:+@1:155025096|155025147:155025253:+,0.952,0.918,0.924,same,same,ADAM15
A3SS,1:155023762:155023941:+@1:155025117|155025147:155025253:+,0.964,0.95,0.94,same,same,ADAM15
A3SS,1:155026790:155026982:+@1:155028178|155028263:155028328:+,0.982,0.974,0.954,same,same,ADAM15
A3SS,1:155026790:155026982:+@1:155028178|155028266:155028328:+,0.992,0.99,0.982,same,same,ADAM15
A3SS,1:155026790:155026982:+@1:155028263|155028266:155028328:+,0.98,0.976,0.95,same,same,ADAM15
A3SS,1:155033239:155033308:+@1:155033891|155033894:155033965:+,0.446,0.486,0.506,same,same,ADAM15
A3SS,1:155039848:155039916:+@1:155041475|155041495:155042014:+,0.448,0.394,0.534,same,same,EFNA3
A3SS,1:155039848:155039916:+@1:155041475|155041495:155042014:+,0.448,0.394,0.534,same,same,EFNA4
A3SS,1:155103815:155104110:+@1:155105979|155106206:155106256:+,0.564,0.584,0.608,same,same,EFNA1
A3SS,1:155109304:155109427:+@1:155110037|155110055:155110198:+,0.008,0.006,0.01,same,same,SLC50A1
A3SS,1:155112967:155113071:-@1:155112721|155112747:155112367:-,0.22,0.178,0.174,same,same,DPM3
A3SS,1:155145041:155145104:-@1:155142333|155144965:155142267:-,0,0,0,same,same,KRTCAP2
A3SS,1:155145041:155145104:-@1:155142333|155144965:155142267:-,0,0,0,same,same,RP11-201K10.3
A3SS,1:155145685:155145737:-@1:155145104|155145368:155145041:-,0.996,0.996,0.99,same,same,KRTCAP2
A3SS,1:155145685:155145737:-@1:155145104|155145368:155145041:-,0.996,0.996,0.99,same,same,RP11-201K10.3
A3SS,1:155159701:155159850:-@1:155159280|155159367:155159206:-,0.016,0.026,0.044,same,same,MUC1
A3SS,1:155159701:155159850:-@1:155159280|155159367:155159206:-,0.016,0.026,0.044,same,same,RP11-201K10.3
A3SS,1:155160198:155160334:-@1:155160020|155160052:155159931:-,0.99,0.988,0.956,same,same,MUC1
A3SS,1:155160484:155160539:-@1:155160020|155160052:155159931:-,0.972,0.974,0.914,same,same,MUC1
A3SS,1:155161974:155162074:-@1:155160488|155160530:155160484:-,0.038,0.03,0.078,same,same,MUC1
A3SS,1:155161974:155162074:-@1:155160688|155160707:155160639:-,0.594,0.532,0.494,same,same,MUC1
A3SS,1:155161974:155162074:-@1:155160688|155160761:155160639:-,0.97,0.946,0.942,same,same,MUC1
A3SS,1:155161974:155162074:-@1:155160707|155160761:155160639:-,0.9,0.89,0.924,same,same,MUC1
A3SS,1:155162577:155162658:-@1:155162074|155162101:155161974:-,0.378,0.44,0.604,higher,same,MUC1
A3SS,1:155169595:155169647:-@1:155168393|155168528:155168200:-,0.124,0.174,0.35,higher,same,RP11-263K19.4
A3SS,1:155169595:155169647:-@1:155168393|155168528:155168200:-,0.124,0.174,0.35,higher,same,THBS3
A3SS,1:155185354:155185578:-@1:155184953|155185191:155184845:-,0.37,0.386,0.302,same,same,GBAP1
A3SS,1:1551888:1551994:+@1:1558769|1558811:1559079:+,0.382,0.418,0.348,same,same,MIB2
A3SS,1:155197173:155197214:-@1:155194850|155194878:155194668:-,0.454,0.502,0.4825,same,same,GBAP1
A3SS,1:155210421:155210508:-@1:155209753|155209868:155209677:-,0.982,0.982,0.986,same,same,GBA
A3SS,1:155214297:155214490:-@1:155214021|155214024:155213886:-,0.732,0.664,0.684,same,same,GBA
A3SS,1:155220886:155220955:-@1:155220612|155220720:155220067:-,0.038,0.05,0.108,same,same,FAM189B
